Sharae of Numbing Depths	1	WOE	Trigger:Whenever you tap one or more untapped creatures your opponents control	Whenever you tap one or more untapped creatures your opponents control, draw a card. This ability triggers only once each turn.
Shared Fate	1	MRD;PLST	Effect:static_structure	Each player may look at cards they exiled with ~, and they may play lands and cast spells from among those cards.
Sharkey, Tyrant of the Shire	2	LTR;PLTR	Effect:static_structure;Effect:unknown	Activated abilities of lands your opponents control can't be activated unless they're mana abilities.
Sharp-Eyed Rookie	1	MKM;PMKM	Swallow:Condition_If	Condition_If — Vigilance Whenever a creature you control enters, if its power is greater than this creature's power or its toughness is greater than this c
Shelldock Isle	1	AA3;LRW;PLST;SLD	Swallow:Condition_If	Condition_If — Hideaway 4 (When this land enters, look at the top four cards of your library, exile one face down, then put the rest on the bottom in a ran
Sheriff of Safe Passage	1	OTJ	Swallow:DynamicQty	DynamicQty — This creature enters with a +1/+1 counter on it plus an additional +1/+1 counter on it for each other creature you control. Plot {1}{W} (You
Shinryu, Transcendent Rival	2	FIN;PFIN	Effect:unknown;Trigger:When the chosen player loses the game	As ~ transforms into ~, choose an opponent.
Shirei, Shizo's Caretaker	1	BOK;CMM;UMA	Swallow:Condition_If	Condition_If — Whenever a creature with power 1 or less is put into your graveyard from the battlefield, you may return that card to the battlefield at the
Show of Confidence	1	STX	Swallow:DynamicQty	DynamicQty — When you cast this spell, copy it for each other instant and sorcery spell you've cast this turn. You may choose new targets for the copies.
Shrouded Lore	2	PLC;PLST	Effect:choose;Effect:repeat	Target opponent chooses a card in your graveyard. You may pay {B}. If you do, repeat this process except that opponent can't choose a card already chosen for ~.
Shuriken	1	BOK;PLST	Effect:Unsupported unless clause	That creature's controller gains control of ~ unless it was unattached from a Ninja (unless: it was unattached from a ninja)
Sidequest: Hunt the Mark	1	FIN	Swallow:Duration_ThisTurn	Duration_ThisTurn — When this enchantment enters, destroy up to one target creature. At the beginning of your end step, if a creature died under an opponent's c
Sideswipe	1	CHK	Effect:change	You may change any targets of target Arcane spell.
Sigarda, Host of Herons	1	AVR;INR;PHEL;PUMA;SIS;UMA	Effect:unknown	Spells and abilities your opponents control can't cause you to sacrifice permanents.
Sigarda's Splendor	2	DBL;MID;PMID;PRM	Effect:note;Effect:unknown	As ~ enters, note your life total.
Sigil Captain	1	ARB;CMD	Swallow:Condition_If	Condition_If — Whenever a creature you control enters, if that creature is 1/1, put two +1/+1 counters on it.
Signal the Clans	1	GTC	Swallow:Condition_If	Condition_If — Search your library for three creature cards and reveal them. If you reveal three cards with different names, choose one of them at random a
Silumgar Scavenger	1	2XM;MH1	Effect:gain	gain haste until end of turn if it exploited that creature
Silver Bolt	1	DBL;MID	Swallow:Condition_If	Condition_If — {3}, {T}, Sacrifice this artifact: It deals 3 damage to target creature. If a Werewolf is dealt damage this way, destroy it.
Simic Manipulator	1	GTC	Swallow:DynamicQty	DynamicQty — Evolve (Whenever a creature you control enters, if that creature has greater power or toughness than this creature, put a +1/+1 counter on t
Singularity Rupture	1	EOE;PEOE	Swallow:DynamicQty	DynamicQty — Destroy all creatures, then any number of target players each mill half their library, rounded down.
Siona, Captain of the Pyleas	1	THB;WOC	Trigger:Whenever an Aura you control becomes attached to a creature you control	Whenever an Aura you control becomes attached to a creature you control, create a 1/1 white Human Soldier creature token.
Sizzling Soloist	1	SNC	Effect:attack	attack during its controller's next combat phase if able
Skarrgan Hellkite	1	PRNA;RNA;TDC	Swallow:Condition_If	Condition_If — Riot (This creature enters with your choice of a +1/+1 counter or haste.) Flying {3}{R}: This creature deals 2 damage divided as you choose 
Skill Borrower	0	ALA	NO-GAP-DETAILS	
Skoa, Embermage	1	MH3	Cost:Embermage	Embermage
Skophos Maze-Warden	1	THB	Trigger:Whenever another creature becomes the target of an ability of a land you control named Labyrinth of Skophos	Whenever another creature becomes the target of an ability of a land you control named Labyrinth of Skophos, you may have ~ fight that creature.
Skrelv's Hive	0	ONE;PONE	NO-GAP-DETAILS	
Skulking Killer	2	DBL;VOW	Swallow:Condition_If;Swallow:Duration_UntilEndOfTurn	Duration_UntilEndOfTurn — When this creature enters, target creature an opponent controls gets -2/-2 until end of turn if that opponent controls no other creatu
Skullmulcher	1	2XM;ALA;PLST	Swallow:DynamicQty	DynamicQty — Devour 1 (As this creature enters, you may sacrifice any number of creatures. It enters with that many +1/+1 counters on it.) When this crea
Skull Raid	1	KHM;PLST	Effect:draw	draw cards equal to the difference
Skyclave Shade	2	NCC;PLST;PRM;PZNR;ZNR	Effect:if;Effect:it's	if this card is in your graveyard
Skywatcher Adept	0	PLST;ROE	NO-GAP-DETAILS	
Slayer's Cleaver	1	EMN	Effect:attached_grant_unmodeled_conjunct	must be blocked by an eldrazi if able
Slumbering Trudge	1	PSOS;SOS	Swallow:Condition_If	Condition_If — This creature enters with a number of stun counters on it equal to three minus X. If X is 2 or less, it enters tapped. (If a permanent with 
Smoke Teller	1	KTK	Effect:look	{1}{U}: Look at target face-down creature.
Snooping Newsie	0	SNC	NO-GAP-DETAILS	
Sojourner's Companion	1	MH2	Effect:unknown	Artifact landcycling {2}
Sokenzan Renegade	1	SOK	Effect:have	have the most cards in hand gains control of ~
Sokka's Haiku	0	TLA	NO-GAP-DETAILS	
Solar Tide	1	MRD	Effect:entwine—sacrifice	Entwine—Sacrifice two lands.
Solstice Revelations	1	TLA	Swallow:DynamicQty	DynamicQty — Exile cards from the top of your library until you exile a nonland card. You may cast that card without paying its mana cost if the spell's 
Sonic Shrieker	1	TDM	Swallow:Condition_If	Condition_If — Flying When this creature enters, it deals 2 damage to any target and you gain 2 life. If a player is dealt damage this way, they discard a 
Sorcerer Class	1	AFR;PAFR	Effect:spend	Spend this mana only to cast an instant or sorcery spell or to gain a Class level
Sorcerous Spyglass	1	ELD;FDN;LCI;PELD;PXLN;SLD;TSR;XLN	Effect:unknown	As ~ enters, look at an opponent's hand, then choose any card name.
Sorin, Ravenous Neonate	1	MH3;PMH3	Swallow:Condition_If	Condition_If — Extort (Whenever you cast a spell, you may pay {W/B}. If you do, each opponent loses 1 life and you gain that much life.) [+2]: Create a Foo
So Tiny	0	ELD;J22	NO-GAP-DETAILS	
Soulblast	1	10E;CHK	Effect:deal	~ deals damage to any target equal to the total power of the sacrificed creatures.
Soul Diviner	3	PWAR;WAR	Cost:creature;Cost:land;Cost:or planeswalker you control	creature
Soulfire Grand Master	1	FRF;PFRF;PLST	Effect:the	{2}{U/R}{U/R}: The next time you cast an instant or sorcery spell from your hand this turn, put that card into your hand instead of into your graveyard as it re
Soul Foundry	1	C19;MRD	Effect:x	X is the mana value of that card
Soulless Jailer	1	ONE;PONE	Effect:static_structure	Players can't cast noncreature spells from graveyards or exile.
Soul of Emancipation	1	PSNC;SNC	Effect:for	For each of those permanents, its controller creates a 3/3 white Angel creature token with flying
Soul Partition	1	BRO;PBRO;PRM	Swallow:Condition_AsLongAs	Condition_AsLongAs — Exile target nonland permanent. For as long as that card remains exiled, its owner may play it. A spell cast by an opponent this way costs 
Soulquake	1	ARB	Effect:all	all creature cards in graveyards
Soul Separator	1	EMN;INR;PEMN;SIR	Effect:create	Create a black Zombie creature token with power equal to that card's power and toughness equal to that card's toughness
Sovereign Okinec Ahau	1	LCI;PLCI;SLD	Effect:for	for each creature you control with power greater than that creature's base power, put a number of +1/+1 counters on that creature equal to the difference
Spectral Adversary	1	DBL;MID;PMID;PRM	Effect:when	When you pay this cost one or more times, put that many +1/+1 counters on ~, then up to that many other target artifacts, creatures, and/or enchantments phase o
Spectral Shift	1	5DN	Effect:change	Change the text of target spell or permanent by replacing all instances of one basic land type with another
Spell Contortion	1	WWK	Swallow:DynamicQty	DynamicQty — Multikicker {1}{U} (You may pay an additional {1}{U} any number of times as you cast this spell.) Counter target spell unless its controller
Spell Queller	1	EMN;INR;PEMN;Q06;SIR;SLD	Effect:the	the exiled card's owner may cast that card without paying its mana cost
Spelltwine	1	C16;C17;DDM;M13;PRM	Swallow:Condition_If	Condition_If — Exile target instant or sorcery card from your graveyard and target instant or sorcery card from an opponent's graveyard. Copy those cards. 
Spelunking	1	LCI	Swallow:Condition_If	Condition_If — When this enchantment enters, draw a card, then you may put a land card from your hand onto the battlefield. If you put a Cave onto the batt
Sphere of Annihilation	1	AFR;PAFR;PRM	Effect:all	all creatures and planeswalkers with mana value less than or equal to the number of void counters on it
Sphinx Ambassador	1	M10	Swallow:Condition_If	Condition_If — Flying Whenever this creature deals combat damage to a player, search that player's library for a card, then that player chooses a card name
Sphinx of Clear Skies	1	DMU;PDMU;PRM	Effect:an	An opponent separates those cards into two piles
Sphinx of Uthuun	1	C14;C18;CMR;DDI;DDN;IMA;M12;M13	Effect:an	An opponent separates those cards into two piles
Sphinx's Decree	1	PRIX;RIX	Effect:during	during that player's next turn
Sphinx's Tutelage	1	ORI;PIO;PLST;SPG	Effect:repeat	repeat this process
Spider-Verse	1	OM1;PSPM;SPM	Effect:orphaned_copy_retarget	you may choose new targets for the copy
Spiked Pit Trap	0	AFR;HBG	NO-GAP-DETAILS	
Spinerock Tyrant	1	ECL;PECL	Effect:orphaned_copy_retarget	You may choose new targets for the copy
Splitting the Powerstone	1	BRO	Swallow:Condition_If	Condition_If — As an additional cost to cast this spell, sacrifice an artifact. Create two tapped Powerstone tokens. If the sacrificed artifact was legenda
Spoils of the Vault	1	MRD;UMA	Swallow:DynamicQty	DynamicQty — Choose a card name. Reveal cards from the top of your library until you reveal a card with that name, then put that card into your hand. Exi
Springjack Shepherd	1	EVE;PLST	Swallow:DynamicQty	DynamicQty — Chroma — When this creature enters, create a 0/1 white Goat creature token for each white mana symbol in the mana costs of permanents you 
Squirming Emergence	1	LCI;PLCI	Swallow:DynamicQty	DynamicQty — Fathomless descent — Return to the battlefield target nonland permanent card in your graveyard with mana value less than or equal to the n
Stabwhisker the Odious	1	CHK;PLST	Swallow:DynamicQty	DynamicQty — At the beginning of each opponent's upkeep, that player loses 1 life for each card fewer than three in their hand.
Stalking Yeti	1	CSP	Swallow:Condition_If	Condition_If — When this creature enters, if it's on the battlefield, it deals damage equal to its power to target creature an opponent controls and that c
Stalwart Successor	2	TDM	Swallow:Condition_If;Swallow:Duration_ThisTurn	Condition_If — Menace (This creature can't be blocked except by two or more creatures.) Whenever one or more counters are put on a creature you control, if
Stand Together	1	DST;PLST	Effect:two	two +1/+1 counters on another target creature
Stargaze	1	BLB;SOA	Effect:look	Look at twice X cards from the top of your library. Put X cards from among them into your hand and the rest into your graveyard. You lose X life.
Starving Revenant	1	LCI;PLCI	Effect:for	for each card you put on top of your library
Steel Exemplar	1	BRO	Swallow:Condition_Unless	Condition_Unless — Trample This creature enters with two +1/+1 counters on it unless two or more colors of mana were spent to cast it.
Steer Clear	1	OTJ	Swallow:Condition_If	Condition_If — Steer Clear deals 2 damage to target attacking or blocking creature. Steer Clear deals 4 damage to that creature instead if you controlled a
Sting, the Glinting Dagger	0	LTR;PLTR	NO-GAP-DETAILS	
Stolen Uniform	1	FIN	Effect:when	When you lose control of that Equipment this turn, if it's attached to a creature you control, unattach it
Stomping Slabs	1	MOR	Swallow:Condition_If	Condition_If — Reveal the top seven cards of your library, then put those cards on the bottom of your library in any order. If a card named Stomping Slabs 
Stonebinder's Familiar	1	STX	Trigger:Whenever one or more cards are put into exile during your turn	Whenever one or more cards are put into exile during your turn, put a +1/+1 counter on ~. This ability triggers only once each turn.
Storyweave	1	NEO	Effect:the	The next time one or more enchantment creatures you control enter this turn, each enters with two additional +1/+1 counters on it
Strange Augmentation	1	EMN	Effect:unknown	Delirium — Enchanted creature gets an additional +2/+2 as long as there are four or more card types among cards in your graveyard.
Strata Scythe	1	C14;SOM	Swallow:DynamicQty	DynamicQty — Imprint — When this Equipment enters, search your library for a land card, exile it, then shuffle. Equipped creature gets +1/+1 for each l
Streaking Oilgorger	0	DFT	NO-GAP-DETAILS	
Structural Assault	1	PRM;PSNC;SNC	Effect:deal	deal damage to each creature equal to the number of artifacts that were put into graveyards from the battlefield
Structural Collapse	1	GTC	Effect:a	a land of their choice
Struggle for Sanity	1	CHK;PSAL	Effect:repeat	Repeat this process until all cards in that hand have been exiled
Student of Elements	2	CHK	Effect:flip;Trigger:When ~ has flying	When ~ has flying, flip it.
Student of Warfare	0	PLST;ROE	NO-GAP-DETAILS	
Subterranean Schooner	1	LCI;PLCI	Swallow:Duration_ThisTurn	Duration_ThisTurn — Whenever this Vehicle attacks, target creature that crewed it this turn explores. (Reveal the top card of your library. Put that card into y
Su-Chi Cave Guard	1	BRO	Effect:add	add eight {C}
Summoner's Grimoire	1	FIN;PFIN	Swallow:Condition_If	Condition_If — Job select Equipped creature is a Shaman in addition to its other types and has "Whenever this creature attacks, you may put a creature card
Suncleanser	1	M19;PM19	Effect:can't	can't have counters put on it
Suppression Field	1	RAV	Effect:static_structure	Activated abilities cost {2} more to activate unless they're mana abilities.
Suppression Ray	1	MH3	Effect:choose	choose creatures tapped this way
Surgical Extraction	1	2X2;MM2;NPH;OTP;PNPH;PRM;SLD	Effect:search	Search its owner's graveyard, hand, and library for any number of cards with the same name as that card and exile them
Surrak, Elusive Hunter	1	PTDM;TDM	Trigger:Whenever a creature you control	Whenever a creature you control, draw a card.
Suspend Aggression	1	PSOS;SOS	Swallow:DynamicQty	DynamicQty — Exile target nonland permanent and the top card of your library. For each of those cards, its owner may play it until the end of their next 
Sutured Ghoul	1	JUD;M12	Effect:unknown	As ~ enters, exile any number of creature cards from your graveyard.
Swarming Goblins	0	AFR;PLST	NO-GAP-DETAILS	
Sway of the Stars	2	BOK	Effect:all;Effect:shuffle	Each player shuffles their hand, graveyard, and all permanents they own into their library, then draws seven cards. Each player's life total becomes 7.
Swiftwing Assailant	0	DFT	NO-GAP-DETAILS	
Swimmer in Nightmares	0	THB	NO-GAP-DETAILS	
Swirl the Mists	1	CHK	Effect:effect_structure	All instances of color words in the text of spells and permanents are changed to the chosen color word.
Sword-Point Diplomacy	1	PXLN;XLN	Effect:Unsupported unless clause	For each of those cards, put that card into your hand unless any opponent pays 3 life (unless: any opponent pays 3 life)
Sylvan Echoes	1	LRW	Trigger:Whenever you clash and win	Whenever you clash and win, you may draw a card.
Sylvan Shepherd	0	AFR;HBG	NO-GAP-DETAILS	
Symbiote Spider-Man	1	OM1;PSPM;SPM	Effect:gain	gain this card's other abilities
Symmetry Matrix	1	BRO	Trigger:Whenever a creature you control with power equal to its toughness enters	Whenever a creature you control with power equal to its toughness enters, you may pay {1}. If you do, draw a card.
Synchronized Spellcraft	1	ZNR	Swallow:DynamicQty	DynamicQty — Synchronized Spellcraft deals 4 damage to target creature and X damage to that creature's controller, where X is the number of creatures in 
Syndicate Infiltrator	0	SNC	NO-GAP-DETAILS	
Syr Carah, the Bold	1	ELD	Trigger:Whenever ~	Whenever ~, exile the top card of your library. You may play that card this turn.
Tablet of the Guilds	2	RTR	Swallow:Condition_If;Swallow:DynamicQty	DynamicQty — As this artifact enters, choose two colors. Whenever you cast a spell, if it's at least one of the chosen colors, you gain 1 life for each o
Tail Swipe	1	DMU;J25;PLST;SCH	Effect:target	target creature you don't control
Tainted Adversary	1	DBL;MID;PMID;PRM	Effect:when	When you pay this cost one or more times, put that many +1/+1 counters on ~, then create twice that many 2/2 black Zombie creature tokens with decayed
Tainted Indulgence	1	SNC	Effect:Unsupported unless clause	discard a card unless there are five or more mana values among cards in your graveyard (unless: there are five or more mana values among cards in your graveyard
Tainted Sigil	1	ARB	Effect:gain	{T}, Sacrifice ~: You gain life equal to the total life lost by all players this turn.
Tajuru Preserver	1	ROE	Effect:unknown	Spells and abilities your opponents control can't cause you to sacrifice permanents.
Takeno, Samurai General	1	CHK	Swallow:DynamicQty	DynamicQty — Bushido 2 (Whenever this creature blocks or becomes blocked, it gets +2/+2 until end of turn.) Each other Samurai creature you control gets 
Take the Fall	1	OTJ	Swallow:Condition_If	Condition_If — Target creature gets -1/-0 until end of turn. It gets -4/-0 until end of turn instead if you control an outlaw. (Assassins, Mercenaries, Pir
Talara's Battalion	0	DDS;DDU;DPA;EVE;PS11	NO-GAP-DETAILS	
Talon of Pain	1	DST;J22	Trigger:Whenever a source you control other than ~ deals damage to an opponent	Whenever a source you control other than ~ deals damage to an opponent, put a charge counter on ~.
Tamiyo, Collector of Tales	1	PLST;PRM;PWAR;SLD;WAR	Effect:unknown	Spells and abilities your opponents control can't cause you to discard cards or sacrifice permanents.
